time,temperature,humidity
2021-10-13T00:06:22Z,19.2,53.8
2021-10-13T00:06:23Z,19.2,53.9
2021-10-13T00:06:24Z,19.2,53.9
2021-10-13T00:06:25Z,19.2,53.9
2021-10-13T00:06:26Z,19.2,53.9
2021-10-13T00:06:27Z,19.2,53.8
2021-10-13T00:06:28Z,19.2,53.8
2021-10-13T00:06:29Z,19.2,53.9
2021-10-13T00:06:30Z,19.2,53.9
2021-10-13T00:06:31Z,19.3,53.9
2021-10-13T00:06:32Z,19.3,53.9
2021-10-13T00:06:33Z,19.2,53.9
2021-10-13T00:06:34Z,19.2,53.9
2021-10-13T00:06:35Z,19.3,53.9
2021-10-13T00:06:36Z,19.3,53.9
2021-10-13T00:06:37Z,19.2,53.8
2021-10-13T00:06:38Z,19.2,53.8
2021-10-13T00:06:39Z,19.2,53.8
2021-10-13T00:06:40Z,19.2,53.8
2021-10-13T00:06:41Z,19.2,53.8
2021-10-13T00:06:42Z,19.2,53.8
2021-10-13T00:06:43Z,19.2,53.8
2021-10-13T00:06:44Z,19.2,53.8
2021-10-13T00:06:45Z,19.2,53.8
2021-10-13T00:06:46Z,19.2,53.8
2021-10-13T00:06:47Z,19.3,53.9
2021-10-13T00:06:48Z,19.3,53.9
2021-10-13T00:06:49Z,19.2,53.8
2021-10-13T00:06:50Z,19.2,53.8
2021-10-13T00:06:51Z,19.2,53.8
2021-10-13T00:06:52Z,19.2,53.8
2021-10-13T00:06:53Z,19.2,53.8
2021-10-13T00:06:54Z,19.2,53.8
2021-10-13T00:06:55Z,19.2,53.8
2021-10-13T00:06:56Z,19.3,53.9
2021-10-13T00:06:57Z,19.3,53.9
2021-10-13T00:06:58Z,19.1,53.8
2021-10-13T00:06:59Z,19.1,53.8
2021-10-13T00:07:00Z,19.3,53.9
2021-10-13T00:07:01Z,19.3,53.9
2021-10-13T00:07:02Z,19.1,53.8
2021-10-13T00:07:03Z,19.1,53.8
2021-10-13T00:07:04Z,19.2,53.8
2021-10-13T00:07:05Z,19.2,53.8
2021-10-13T00:07:06Z,19.2,53.9
2021-10-13T00:07:07Z,19.2,53.9
2021-10-13T00:07:08Z,19.2,53.9
2021-10-13T00:07:09Z,19.2,53.9
2021-10-13T00:07:10Z,19.2,53.8
2021-10-13T00:07:11Z,19.2,53.8
2021-10-13T00:07:12Z,19.0,53.8
2021-10-13T00:07:13Z,19.0,53.8
2021-10-13T00:07:14Z,19.2,53.9
2021-10-13T00:07:15Z,19.2,53.9
2021-10-13T00:07:16Z,19.2,53.9
2021-10-13T00:07:17Z,19.2,53.9
2021-10-13T00:07:18Z,19.3,53.9
2021-10-13T00:07:19Z,19.3,53.9
2021-10-13T00:07:20Z,19.2,53.8
2021-10-13T00:07:21Z,19.2,53.8
2021-10-13T00:07:22Z,19.2,53.9
2021-10-13T00:07:23Z,19.2,53.9
2021-10-13T00:07:24Z,19.2,53.9
2021-10-13T00:07:25Z,19.2,53.9
2021-10-13T00:07:26Z,19.2,53.8
2021-10-13T00:07:27Z,19.2,53.8
2021-10-13T00:07:28Z,19.2,53.8
2021-10-13T00:07:29Z,19.2,53.8
2021-10-13T00:07:30Z,19.1,53.8
2021-10-13T00:07:31Z,19.1,53.8
2021-10-13T00:07:32Z,19.1,53.8
2021-10-13T00:07:33Z,19.1,53.8
2021-10-13T00:07:34Z,19.2,53.8
2021-10-13T00:07:35Z,19.2,53.8
2021-10-13T00:07:36Z,19.2,53.9
2021-10-13T00:07:37Z,19.2,53.9
2021-10-13T00:07:38Z,19.2,53.8
2021-10-13T00:07:39Z,19.2,53.8
2021-10-13T00:07:40Z,19.2,53.9
2021-10-13T00:07:41Z,19.2,53.9
2021-10-13T00:07:42Z,19.2,53.9
2021-10-13T00:07:43Z,19.2,53.8
2021-10-13T00:07:44Z,19.2,53.8
2021-10-13T00:07:45Z,19.3,53.9
2021-10-13T00:07:46Z,19.3,53.9
2021-10-13T00:07:47Z,19.2,53.8
2021-10-13T00:07:48Z,19.2,53.8
2021-10-13T00:07:49Z,19.3,53.9
2021-10-13T00:07:50Z,19.3,53.9
2021-10-13T00:07:51Z,19.1,53.8
2021-10-13T00:07:52Z,19.1,53.8
2021-10-13T00:07:53Z,19.2,53.8
2021-10-13T00:07:54Z,19.2,53.8
2021-10-13T00:07:55Z,19.2,53.8
2021-10-13T00:07:56Z,19.2,53.8
2021-10-13T00:07:57Z,19.2,53.9
2021-10-13T00:07:58Z,19.2,53.9
2021-10-13T00:07:59Z,19.3,53.9
2021-10-13T00:08:00Z,19.3,53.9
2021-10-13T00:08:01Z,19.2,53.8
2021-10-13T00:08:02Z,19.2,53.8
2021-10-13T00:08:03Z,19.2,53.8
2021-10-13T00:08:04Z,19.2,53.849999999999994
2021-10-13T00:08:05Z,19.2,53.849999999999994
2021-10-13T00:08:06Z,19.2,53.9
2021-10-13T00:08:07Z,19.3,53.9
2021-10-13T00:08:08Z,19.3,53.9
2021-10-13T00:08:09Z,19.2,53.8
2021-10-13T00:08:10Z,19.2,53.8
2021-10-13T00:08:11Z,19.2,53.8
2021-10-13T00:08:12Z,19.2,53.8
2021-10-13T00:08:13Z,19.2,53.8
2021-10-13T00:08:14Z,19.2,53.8
2021-10-13T00:08:15Z,19.2,53.8
2021-10-13T00:08:16Z,19.2,53.8
2021-10-13T00:08:17Z,19.2,53.8
2021-10-13T00:08:18Z,19.2,53.8
2021-10-13T00:08:19Z,19.0,53.7
2021-10-13T00:08:20Z,19.0,53.7
2021-10-13T00:08:21Z,19.233333333333334,53.833333333333336
2021-10-13T00:08:22Z,19.233333333333334,53.833333333333336
2021-10-13T00:08:23Z,19.233333333333334,53.833333333333336
2021-10-13T00:08:24Z,19.3,53.9
2021-10-13T00:08:25Z,19.3,53.9
2021-10-13T00:08:26Z,19.3,53.9
2021-10-13T00:08:27Z,19.3,53.9
2021-10-13T00:08:28Z,19.3,53.9
2021-10-13T00:08:29Z,19.2,53.8
2021-10-13T00:08:30Z,19.2,53.8
2021-10-13T00:08:31Z,19.2,53.8
2021-10-13T00:08:32Z,19.2,53.8
2021-10-13T00:08:33Z,19.2,53.8
2021-10-13T00:08:34Z,19.3,53.9
2021-10-13T00:08:35Z,19.3,53.9
2021-10-13T00:08:36Z,19.2,53.8
2021-10-13T00:08:37Z,19.2,53.8
2021-10-13T00:08:38Z,19.2,53.8
2021-10-13T00:08:39Z,19.2,53.8
2021-10-13T00:08:40Z,19.1,53.8
2021-10-13T00:08:41Z,19.1,53.8
2021-10-13T00:08:42Z,19.2,53.8
2021-10-13T00:08:43Z,19.2,53.8
2021-10-13T00:08:44Z,19.1,53.8
2021-10-13T00:08:45Z,19.1,53.8
2021-10-13T00:08:46Z,19.2,53.8
2021-10-13T00:08:47Z,19.2,53.8
2021-10-13T00:08:48Z,19.2,53.8
2021-10-13T00:08:49Z,19.2,53.8
2021-10-13T00:08:50Z,19.2,53.8
2021-10-13T00:08:51Z,19.2,53.8
2021-10-13T00:08:52Z,19.1,53.8
2021-10-13T00:08:53Z,19.1,53.8
2021-10-13T00:08:54Z,19.3,53.9
2021-10-13T00:08:55Z,19.3,53.9
2021-10-13T00:08:56Z,19.2,53.8
2021-10-13T00:08:57Z,19.2,53.8
2021-10-13T00:08:58Z,19.3,53.9
2021-10-13T00:08:59Z,19.3,53.9
2021-10-13T00:09:00Z,19.3,53.9
2021-10-13T00:09:01Z,19.3,53.9
2021-10-13T00:09:02Z,19.3,53.9
2021-10-13T00:09:03Z,19.3,53.9
2021-10-13T00:09:04Z,19.2,53.8
2021-10-13T00:09:05Z,19.2,53.8
2021-10-13T00:09:06Z,19.3,53.9
2021-10-13T00:09:07Z,19.3,53.9
2021-10-13T00:09:08Z,19.1,53.8
2021-10-13T00:09:09Z,19.1,53.8
2021-10-13T00:09:10Z,19.3,53.9
2021-10-13T00:09:11Z,19.25,53.849999999999994
2021-10-13T00:09:12Z,19.25,53.849999999999994
2021-10-13T00:09:13Z,19.15,53.8
2021-10-13T00:09:14Z,19.15,53.8
2021-10-13T00:09:15Z,19.1,53.8
2021-10-13T00:09:16Z,19.1,53.8
2021-10-13T00:09:17Z,19.1,53.8
2021-10-13T00:09:18Z,19.1,53.8
2021-10-13T00:09:19Z,19.2,53.8
2021-10-13T00:09:20Z,19.2,53.8
2021-10-13T00:09:21Z,19.1,53.8
2021-10-13T00:09:22Z,19.1,53.8
2021-10-13T00:09:23Z,19.2,53.8
2021-10-13T00:09:24Z,19.2,53.8
2021-10-13T00:09:25Z,19.3,53.9
2021-10-13T00:09:26Z,19.3,53.9
2021-10-13T00:09:27Z,19.2,53.8
2021-10-13T00:09:28Z,19.2,53.8
2021-10-13T00:09:29Z,19.2,53.8
2021-10-13T00:09:30Z,19.2,53.8
2021-10-13T00:09:31Z,19.2,53.8
2021-10-13T00:09:32Z,19.2,53.8
2021-10-13T00:09:33Z,19.2,53.8
2021-10-13T00:09:34Z,19.2,53.8
2021-10-13T00:09:35Z,19.2,53.8
2021-10-13T00:09:36Z,19.2,53.8
2021-10-13T00:09:37Z,19.3,53.9
2021-10-13T00:09:38Z,19.3,53.9
2021-10-13T00:09:39Z,19.3,53.9
2021-10-13T00:09:40Z,19.3,53.9
2021-10-13T00:09:41Z,19.2,53.8
2021-10-13T00:09:42Z,19.2,53.8
2021-10-13T00:09:43Z,19.2,53.8
2021-10-13T00:09:44Z,19.2,53.8
2021-10-13T00:09:45Z,19.3,53.9
2021-10-13T00:09:46Z,19.3,53.9
2021-10-13T00:09:47Z,19.1,53.8
2021-10-13T00:09:48Z,19.1,53.8
2021-10-13T00:09:49Z,19.2,53.8
2021-10-13T00:09:50Z,19.2,53.8
2021-10-13T00:09:51Z,19.3,53.9
2021-10-13T00:09:52Z,19.3,53.9
2021-10-13T00:09:53Z,19.3,53.9
2021-10-13T00:09:54Z,19.25,53.849999999999994
2021-10-13T00:09:55Z,19.25,53.849999999999994
2021-10-13T00:09:56Z,19.2,53.8
2021-10-13T00:09:57Z,19.2,53.8
2021-10-13T00:09:58Z,19.2,53.8
2021-10-13T00:09:59Z,19.25,53.849999999999994
2021-10-13T00:10:00Z,19.3,53.9
2021-10-13T00:10:01Z,19.1,53.8
2021-10-13T00:10:02Z,19.1,53.8
2021-10-13T00:10:03Z,19.2,53.8
2021-10-13T00:10:04Z,19.2,53.8
2021-10-13T00:10:05Z,19.2,53.8
2021-10-13T00:10:06Z,19.2,53.8
2021-10-13T00:10:07Z,19.2,53.8
2021-10-13T00:10:08Z,19.3,53.9
2021-10-13T00:10:09Z,19.3,53.9
2021-10-13T00:10:10Z,19.3,53.9
2021-10-13T00:10:11Z,19.3,53.9
2021-10-13T00:10:12Z,19.2,53.8
2021-10-13T00:10:13Z,19.2,53.8
2021-10-13T00:10:14Z,19.2,53.8
2021-10-13T00:10:15Z,19.2,53.8
2021-10-13T00:10:16Z,19.2,53.8
2021-10-13T00:10:17Z,19.2,53.8
2021-10-13T00:10:18Z,19.2,53.8
2021-10-13T00:10:19Z,19.2,53.8
2021-10-13T00:10:20Z,19.2,53.8
2021-10-13T00:10:21Z,19.2,53.8
2021-10-13T00:10:22Z,19.2,53.8
2021-10-13T00:10:23Z,19.2,53.8
2021-10-13T00:10:24Z,19.2,53.9
2021-10-13T00:10:25Z,19.2,53.9
2021-10-13T00:10:26Z,19.1,53.8
2021-10-13T00:10:27Z,19.1,53.8
2021-10-13T00:10:28Z,19.3,53.9
2021-10-13T00:10:29Z,19.3,53.9
2021-10-13T00:10:30Z,19.1,53.8
2021-10-13T00:10:31Z,19.1,53.8
2021-10-13T00:10:32Z,19.2,53.8
2021-10-13T00:10:33Z,19.2,53.8
2021-10-13T00:10:34Z,19.2,53.8
2021-10-13T00:10:35Z,19.2,53.8
2021-10-13T00:10:36Z,19.3,53.9
2021-10-13T00:10:37Z,19.3,53.9
2021-10-13T00:10:38Z,19.0,53.7
2021-10-13T00:10:39Z,19.0,53.7
2021-10-13T00:10:40Z,19.2,53.8
2021-10-13T00:10:41Z,19.2,53.8
2021-10-13T00:10:42Z,19.3,53.9
2021-10-13T00:10:43Z,19.3,53.9
2021-10-13T00:10:44Z,19.2,53.8
2021-10-13T00:10:45Z,19.2,53.8
2021-10-13T00:10:46Z,19.3,53.9
2021-10-13T00:10:47Z,19.3,53.9
2021-10-13T00:10:48Z,19.3,53.9
2021-10-13T00:10:49Z,19.3,53.9
2021-10-13T00:10:50Z,19.0,53.7
2021-10-13T00:10:51Z,19.0,53.7
2021-10-13T00:10:52Z,19.2,53.8
2021-10-13T00:10:53Z,19.2,53.8
2021-10-13T00:10:54Z,19.3,53.9
2021-10-13T00:10:55Z,19.3,53.9
2021-10-13T00:10:56Z,19.3,53.9
2021-10-13T00:10:57Z,19.2,53.8
2021-10-13T00:10:58Z,19.2,53.8
2021-10-13T00:10:59Z,19.2,53.8
2021-10-13T00:11:00Z,19.2,53.8
2021-10-13T00:11:01Z,19.3,53.9
2021-10-13T00:11:02Z,19.3,53.9
2021-10-13T00:11:03Z,19.2,53.8
2021-10-13T00:11:04Z,19.2,53.8
2021-10-13T00:11:05Z,19.2,53.8
2021-10-13T00:11:06Z,19.2,53.8
2021-10-13T00:11:07Z,19.2,53.8
2021-10-13T00:11:08Z,19.2,53.8
2021-10-13T00:11:09Z,19.2,53.8
2021-10-13T00:11:10Z,19.2,53.8
2021-10-13T00:11:11Z,19.2,53.8
2021-10-13T00:11:12Z,19.2,53.8
2021-10-13T00:11:13Z,19.1,53.8
2021-10-13T00:11:14Z,19.1,53.8
2021-10-13T00:11:15Z,19.2,53.8
2021-10-13T00:11:16Z,19.2,53.8
2021-10-13T00:11:17Z,19.3,53.9
2021-10-13T00:11:18Z,19.3,53.9
2021-10-13T00:11:19Z,19.2,53.8
2021-10-13T00:11:20Z,19.2,53.8
2021-10-13T00:11:21Z,19.1,53.8
2021-10-13T00:11:22Z,19.1,53.8
2021-10-13T00:11:23Z,19.2,53.8
2021-10-13T00:11:24Z,19.2,53.8
2021-10-13T00:11:25Z,19.3,53.9
2021-10-13T00:11:26Z,19.3,53.9
2021-10-13T00:11:27Z,19.3,53.9
2021-10-13T00:11:28Z,19.3,53.9
2021-10-13T00:11:29Z,19.1,53.8
2021-10-13T00:11:30Z,19.1,53.8
2021-10-13T00:11:31Z,19.2,53.8
2021-10-13T00:11:32Z,19.2,53.8
2021-10-13T00:11:33Z,19.2,53.8
2021-10-13T00:11:34Z,19.15,53.8
2021-10-13T00:11:35Z,19.15,53.8
2021-10-13T00:11:36Z,19.1,53.8
2021-10-13T00:11:37Z,19.2,53.8
2021-10-13T00:11:38Z,19.2,53.79999999999999
2021-10-13T00:11:39Z,19.2,53.79999999999999
2021-10-13T00:11:40Z,19.2,53.79999999999999
2021-10-13T00:11:41Z,19.3,53.9
2021-10-13T00:11:42Z,19.25,53.849999999999994
2021-10-13T00:11:43Z,19.25,53.849999999999994
2021-10-13T00:11:44Z,19.25,53.849999999999994
2021-10-13T00:11:45Z,19.2,53.8
2021-10-13T00:11:46Z,19.3,53.9
2021-10-13T00:11:47Z,19.3,53.9
2021-10-13T00:11:48Z,19.2,53.9
2021-10-13T00:11:49Z,19.2,53.9
2021-10-13T00:11:50Z,19.1,53.8
2021-10-13T00:11:51Z,19.1,53.8
2021-10-13T00:11:52Z,19.1,53.8
2021-10-13T00:11:53Z,19.1,53.8
2021-10-13T00:11:54Z,19.2,53.8
2021-10-13T00:11:55Z,19.2,53.8
2021-10-13T00:11:56Z,19.2,53.8
2021-10-13T00:11:57Z,19.2,53.8
2021-10-13T00:11:58Z,19.2,53.8
2021-10-13T00:11:59Z,19.2,53.8
2021-10-13T00:12:00Z,19.3,53.9
2021-10-13T00:12:01Z,19.3,53.9
2021-10-13T00:12:02Z,19.2,53.8
2021-10-13T00:12:03Z,19.2,53.8
2021-10-13T00:12:04Z,19.2,53.9
2021-10-13T00:12:05Z,19.2,53.9
2021-10-13T00:12:06Z,19.2,53.8
2021-10-13T00:12:07Z,19.2,53.8
2021-10-13T00:12:08Z,19.1,53.8
2021-10-13T00:12:09Z,19.1,53.8
2021-10-13T00:12:10Z,19.3,53.9
2021-10-13T00:12:11Z,19.3,53.9
2021-10-13T00:12:12Z,19.2,53.8
2021-10-13T00:12:13Z,19.2,53.8
2021-10-13T00:12:14Z,19.2,53.9
2021-10-13T00:12:15Z,19.2,53.849999999999994
2021-10-13T00:12:16Z,19.2,53.849999999999994
2021-10-13T00:12:17Z,19.2,53.8
2021-10-13T00:12:18Z,19.1,53.8
2021-10-13T00:12:19Z,19.1,53.8
2021-10-13T00:12:20Z,19.3,53.9
2021-10-13T00:12:21Z,19.3,53.9
2021-10-13T00:12:22Z,19.2,53.9
2021-10-13T00:12:23Z,19.2,53.9
2021-10-13T00:12:24Z,19.1,53.8
2021-10-13T00:12:25Z,19.1,53.8
2021-10-13T00:12:26Z,19.2,53.8
2021-10-13T00:12:27Z,19.2,53.8
2021-10-13T00:12:28Z,19.2,53.8
2021-10-13T00:12:29Z,19.2,53.8
2021-10-13T00:12:30Z,19.2,53.8
2021-10-13T00:12:31Z,19.2,53.8
2021-10-13T00:12:32Z,19.2,53.8
2021-10-13T00:12:33Z,19.3,53.9
2021-10-13T00:12:34Z,19.3,53.9
2021-10-13T00:12:35Z,19.2,53.8
2021-10-13T00:12:36Z,19.2,53.8
2021-10-13T00:12:37Z,19.3,53.9
2021-10-13T00:12:38Z,19.3,53.9
2021-10-13T00:12:39Z,19.3,53.9
2021-10-13T00:12:40Z,19.3,53.9
2021-10-13T00:12:41Z,19.1,53.8
2021-10-13T00:12:42Z,19.1,53.8
2021-10-13T00:12:43Z,19.2,53.8
2021-10-13T00:12:44Z,19.2,53.8
2021-10-13T00:12:45Z,19.0,53.7
2021-10-13T00:12:46Z,19.0,53.7
2021-10-13T00:12:47Z,19.3,53.9
2021-10-13T00:12:48Z,19.3,53.9
2021-10-13T00:12:49Z,19.2,53.9
2021-10-13T00:12:50Z,19.2,53.9
2021-10-13T00:12:51Z,19.2,53.9
2021-10-13T00:12:52Z,19.2,53.9
2021-10-13T00:12:53Z,19.2,53.8
2021-10-13T00:12:54Z,19.2,53.8
2021-10-13T00:12:55Z,19.2,53.8
2021-10-13T00:12:56Z,19.2,53.8
2021-10-13T00:12:57Z,19.3,53.9
2021-10-13T00:12:58Z,19.3,53.9
2021-10-13T00:12:59Z,19.2,53.9
2021-10-13T00:13:00Z,19.2,53.9
2021-10-13T00:13:01Z,19.2,53.8
2021-10-13T00:13:02Z,19.2,53.8
2021-10-13T00:13:03Z,19.2,53.8
2021-10-13T00:13:04Z,19.2,53.8
2021-10-13T00:13:05Z,19.2,53.9
2021-10-13T00:13:06Z,19.2,53.9
2021-10-13T00:13:07Z,19.2,53.8
2021-10-13T00:13:08Z,19.2,53.8
2021-10-13T00:13:09Z,19.2,53.8
2021-10-13T00:13:10Z,19.2,53.8
2021-10-13T00:13:11Z,19.2,53.8
2021-10-13T00:13:12Z,19.2,53.8
2021-10-13T00:13:13Z,19.1,53.8
2021-10-13T00:13:14Z,19.1,53.8
2021-10-13T00:13:15Z,18.9,53.7
2021-10-13T00:13:16Z,18.9,53.7
2021-10-13T00:13:17Z,18.9,53.7
2021-10-13T00:13:18Z,19.2,53.8
2021-10-13T00:13:19Z,19.2,53.8
2021-10-13T00:13:20Z,19.3,53.9
2021-10-13T00:13:21Z,19.3,53.9
2021-10-13T00:13:22Z,19.2,53.8
2021-10-13T00:13:23Z,19.2,53.8
2021-10-13T00:13:24Z,19.1,53.8
2021-10-13T00:13:25Z,19.1,53.8
2021-10-13T00:13:26Z,19.2,53.8
2021-10-13T00:13:27Z,19.2,53.8
2021-10-13T00:13:28Z,19.2,53.8
2021-10-13T00:13:29Z,19.2,53.8
2021-10-13T00:13:30Z,19.1,53.8
2021-10-13T00:13:31Z,19.1,53.8
2021-10-13T00:13:32Z,19.2,53.8
2021-10-13T00:13:33Z,19.2,53.8
2021-10-13T00:13:34Z,19.1,53.8
2021-10-13T00:13:35Z,19.1,53.8
2021-10-13T00:13:36Z,19.2,53.8
2021-10-13T00:13:37Z,19.2,53.8
2021-10-13T00:13:38Z,19.3,53.9
2021-10-13T00:13:39Z,19.3,53.9
2021-10-13T00:13:40Z,19.2,53.8
2021-10-13T00:13:41Z,19.2,53.8
2021-10-13T00:13:42Z,19.2,53.8
2021-10-13T00:13:43Z,19.2,53.8
2021-10-13T00:13:44Z,19.2,53.8
2021-10-13T00:13:45Z,19.2,53.8
2021-10-13T00:13:46Z,19.2,53.8
2021-10-13T00:13:47Z,19.2,53.8
2021-10-13T00:13:48Z,19.2,53.8
2021-10-13T00:13:49Z,19.2,53.8
2021-10-13T00:13:50Z,19.1,53.8
2021-10-13T00:13:51Z,19.1,53.8
2021-10-13T00:13:52Z,19.1,53.8
2021-10-13T00:13:53Z,19.233333333333334,53.9
2021-10-13T00:13:54Z,19.233333333333334,53.9
2021-10-13T00:13:55Z,19.3,53.9
2021-10-13T00:13:56Z,19.1,53.8
2021-10-13T00:13:57Z,19.1,53.8
2021-10-13T00:13:58Z,19.2,53.8
2021-10-13T00:13:59Z,19.2,53.8
2021-10-13T00:14:00Z,19.2,53.8
2021-10-13T00:14:01Z,19.2,53.8
2021-10-13T00:14:02Z,19.2,53.8
2021-10-13T00:14:03Z,19.2,53.8
2021-10-13T00:14:04Z,19.1,53.8
2021-10-13T00:14:05Z,19.15,53.8
2021-10-13T00:14:06Z,19.15,53.8
2021-10-13T00:14:07Z,19.2,53.8
2021-10-13T00:14:08Z,19.2,53.8
2021-10-13T00:14:09Z,19.1,53.8
2021-10-13T00:14:10Z,19.1,53.8
2021-10-13T00:14:11Z,19.2,53.8
2021-10-13T00:14:12Z,19.2,53.8
2021-10-13T00:14:13Z,19.0,53.7
2021-10-13T00:14:14Z,19.0,53.7
2021-10-13T00:14:15Z,19.1,53.8
2021-10-13T00:14:16Z,19.1,53.8
2021-10-13T00:14:17Z,19.2,53.8
2021-10-13T00:14:18Z,19.2,53.8
2021-10-13T00:14:19Z,19.2,53.8
2021-10-13T00:14:20Z,19.2,53.8
2021-10-13T00:14:21Z,19.2,53.8
2021-10-13T00:14:22Z,19.2,53.8
2021-10-13T00:14:23Z,19.2,53.8
2021-10-13T00:14:24Z,19.2,53.8
2021-10-13T00:14:25Z,19.2,53.8
2021-10-13T00:14:26Z,19.2,53.8
2021-10-13T00:14:27Z,19.2,53.8
2021-10-13T00:14:28Z,19.2,53.8
2021-10-13T00:14:29Z,19.3,53.9
2021-10-13T00:14:30Z,19.3,53.9
2021-10-13T00:14:31Z,19.3,53.9
2021-10-13T00:14:32Z,19.3,53.9
2021-10-13T00:14:33Z,19.1,53.8
2021-10-13T00:14:34Z,19.1,53.8
2021-10-13T00:14:35Z,19.2,53.8
2021-10-13T00:14:36Z,19.2,53.8
2021-10-13T00:14:37Z,19.2,53.8
2021-10-13T00:14:38Z,19.2,53.8
2021-10-13T00:14:39Z,19.2,53.8
2021-10-13T00:14:40Z,19.2,53.8
